DATASET_ID,COMMENT,FIELD,FORMAT,LINK,MIME_TYPE,TITLE
269,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=273bb3994aa540baad04c2db770bf980,,Personal Use Fuelwood Areas - 50k
269,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Forestry/Personal_Use_Fuelwood_Areas_50k/,,Personal Use Fuelwood Areas - 50k
269,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/273bb3994aa540baad04c2db770bf980/info/metadata/metadata.xml?format=default&amp;output=html,,Personal Use Fuelwood Areas - 50k
270,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=1322ee9fef1c40559e5ac5ec2f2dc3ea,,Wood Buffalo National Park map
270,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Utilities_and_Communication/YEC_Power_Lines/,,Wood Buffalo National Park map
270,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/1561ab9ae7184525bd99ad8f14275410/info/metadata/metadata.xml?format=default&amp;output=html,,Wood Buffalo National Park map
271,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=373c74ec6b294361964eac7b6b63c37b,,Story map
271,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Utilities_and_Communication/YEC_Power_Substations/,,Story map
271,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/2636c2d8e274434aa8c6533c96219ab8/info/metadata/metadata.xml?format=default&amp;output=html,,Story map
272,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=902878e3b38b4b6ca8c93d5f1d024ca7,,Tenure Status
272,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Reference/Yukon_Communities/,,Tenure Status
272,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/ae48ac475bcf49cdb638c6ffe12c2338/info/metadata/metadata.xml?format=default&amp;output=html,,Tenure Status
273,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=c9353929f7f645d2869465f93803a66a,,Utilities Line - 50k
273,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Utilities_and_Communication/Utilities_Line_50k/,,Utilities Line - 50k
273,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/c9353929f7f645d2869465f93803a66a/info/metadata/metadata.xml?format=default&amp;output=html,,Utilities Line - 50k
274,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=59ec06a303af4d81b5ce77aebbb49525,,Historical mineral claims - 50k
274,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Mining/Historical_Mineral_Claims_50k/,,Historical mineral claims - 50k
274,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/59ec06a303af4d81b5ce77aebbb49525/info/metadata/metadata.xml?format=default&amp;output=html,,Historical mineral claims - 50k
275,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=905c28bd399040c5842e5dcf26fb8b6d,,Cutting Permits - 50k
275,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Forestry/Cutting_Permits_50k/,,Cutting Permits - 50k
275,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/905c28bd399040c5842e5dcf26fb8b6d/info/metadata/metadata.xml?format=default&amp;output=html,,Cutting Permits - 50k
276,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=013f827d86624cc2b7bf97fb650ee932,,Roadside barriers - 25k
276,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Transportation/Roadside_Barriers_25k/,,Roadside barriers - 25k
276,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/013f827d86624cc2b7bf97fb650ee932/info/metadata/metadata.xml?format=default&amp;output=html,,Roadside barriers - 25k
277,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=3e2a57f85072456598461f36a77286c7,,Biologic Ecologic Map Layers
277,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Transportation/Roads_50k_Canvec/,,Biologic Ecologic Map Layers
277,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/da556972aa0a4f878de7185dfd8ad951/info/metadata/metadata.xml?format=default&amp;output=html,,Biologic Ecologic Map Layers
278,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=96f8bdd9ee40490bb7d6f726afc6032d,,Culture and Heritage Map Layers
278,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Transportation/Trails_250k_Canvec/,,Culture and Heritage Map Layers
278,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/f5b1bb5bc61b48adacb3af79d79fea3f/info/metadata/metadata.xml?format=default&amp;output=html,,Culture and Heritage Map Layers
279,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=4ac1b6d2e4ea4f3c8483175d1f9cb40d,,Permafrost report polygon
279,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Environmental_Monitoring/Permafrost_Reports_Polygon/,,Permafrost report polygon
279,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/4ac1b6d2e4ea4f3c8483175d1f9cb40d/info/metadata/metadata.xml?format=default&amp;output=html,,Permafrost report polygon
280,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=f53a111d97154a19ac7873360c19ade3,,Geotechnical borehole point
280,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Environmental_Monitoring/Geotechnical_Boreholes/,,Geotechnical borehole point
280,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/f53a111d97154a19ac7873360c19ade3/info/metadata/metadata.xml?format=default&amp;output=html,,Geotechnical borehole point
281,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=6d11e960151e4cbca5753293fba34461,,Geotechnical report point
281,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Environmental_Monitoring/Geotechnical_Reports_Point/,,Geotechnical report point
281,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/6d11e960151e4cbca5753293fba34461/info/metadata/metadata.xml?format=default&amp;output=html,,Geotechnical report point
282,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=d2e293fe678f4503af859384bbceb810,,Permafrost report point
282,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Environmental_Monitoring/Permafrost_Reports_Point/,,Permafrost report point
282,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/d2e293fe678f4503af859384bbceb810/info/metadata/metadata.xml?format=default&amp;output=html,,Permafrost report point
283,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=d83d8d7543e744e69d13f65d86277812,,Temperature sensor point
283,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Environmental_Monitoring/Temperature_Sensors/,,Temperature sensor point
283,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/d83d8d7543e744e69d13f65d86277812/info/metadata/metadata.xml?format=default&amp;output=html,,Temperature sensor point
284,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=e73127ebdaba4b58a728ecb22381846e,,Geochronology
284,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Geological/Geochronology/,,Geochronology
284,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/e73127ebdaba4b58a728ecb22381846e/info/metadata/metadata.xml?format=default&amp;output=html,,Geochronology
285,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=ecdc5eeaa84c48e59317f5a7a8fbcc1a,,Samantha Linardic My map of Canada
285,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Ice_and_Snow_250k_Canvec/,,Samantha Linardic My map of Canada
285,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/cfb9c661c0fc4a99a349fa51b2fdd5de/info/metadata/metadata.xml?format=default&amp;output=html,,Samantha Linardic My map of Canada
286,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=9079d87f913e4a55b19ac38e3ff8c706,,Geophysics Gravity Bouguer Anomaly - 2km
286,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Geological/Geophysics_Gravity_Bouguer_Anomaly_2km/,,Geophysics Gravity Bouguer Anomaly - 2km
286,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/0d6c8cd64b044cfa87f0330197238a2f/info/metadata/metadata.xml?format=default&amp;output=html,,Geophysics Gravity Bouguer Anomaly - 2km
287,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=e88f7cfbe97f4d48907f42bf91b97087,,Geophysics First Vertical Derivatives - 50m
287,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Geological/Geophysics_First_Vertical_Derivatives_50m/,,Geophysics First Vertical Derivatives - 50m
287,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/e88f7cfbe97f4d48907f42bf91b97087/info/metadata/metadata.xml?format=default&amp;output=html,,Geophysics First Vertical Derivatives - 50m
288,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=7d73a01036154f3eb3c5c0bbe5a71ea2,,Geophysics Residual Magnetic Total Fields - 50m
288,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Geological/Geophysics_Residual_Magnetic_Total_Fields_50m/,,Geophysics Residual Magnetic Total Fields - 50m
288,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/7d73a01036154f3eb3c5c0bbe5a71ea2/info/metadata/metadata.xml?format=default&amp;output=html,,Geophysics Residual Magnetic Total Fields - 50m
289,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=ab4d8ea17f6a4ee1bd75d9a3cbc5540d,,Air photo locations
289,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Imagery/Air_Photo_Locations/,,Air photo locations
289,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/ab4d8ea17f6a4ee1bd75d9a3cbc5540d/info/metadata/metadata.xml?format=default&amp;output=html,,Air photo locations
290,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=6312a543fda44663a7ce9ef28792d609,,Air photo flight lines
290,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Imagery/Air_Photo_Flight_Lines/,,Air photo flight lines
290,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/6312a543fda44663a7ce9ef28792d609/info/metadata/metadata.xml?format=default&amp;output=html,,Air photo flight lines
291,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=de12907e41944077b5fb7f53fb6eca04,,Historic silviculture inventory - 50k
291,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Forestry/Historic_Silviculture_Inventory_50k/,,Historic silviculture inventory - 50k
291,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/de12907e41944077b5fb7f53fb6eca04/info/metadata/metadata.xml?format=default&amp;output=html,,Historic silviculture inventory - 50k
292,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=15392cd067264cbb8abdd316a393aebd,,Water Quality Sample Year Table
292,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Environmental_Monitoring/CMI_Water_Quality_Sampling_Sites/,,Water Quality Sample Year Table
292,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/15392cd067264cbb8abdd316a393aebd/info/metadata/metadata.xml?format=default&amp;output=html,,Water Quality Sample Year Table
293,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=f5c15b0117924445a32413bc1be705d4,,Agriculture land dispositions
293,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/Agriculture_Land_Dispositions/,,Agriculture land dispositions
293,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/b20999e872254b9c878a57c6fe6941ca/info/metadata/metadata.xml?format=default&amp;output=html,,Agriculture land dispositions
294,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=871f84d5f97942bba49f9f8e66af76b8,,Quartz Claims - 50k
294,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Mining/Quartz_Claims_50k/,,Quartz Claims - 50k
294,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/871f84d5f97942bba49f9f8e66af76b8/info/metadata/metadata.xml?format=default&amp;output=html,,Quartz Claims - 50k
295,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=4bada38beb8a4d69bab598e158362d2d,,Well Report Table
295,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Oil_and_Gas/Oil_and_Gas_Wells_50k/,,Well Report Table
295,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/4bada38beb8a4d69bab598e158362d2d/info/metadata/metadata.xml?format=default&amp;output=html,,Well Report Table
296,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=6337832535cd476bbcce76e19e511880,,Yukon place names
296,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Reference/Yukon_Place_Names,,Yukon place names
296,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/6337832535cd476bbcce76e19e511880/info/metadata/metadata.xml?format=default&amp;output=html,,Yukon place names
297,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=a26d188f9a414f918c473c34474d4790,,Lake Laberge Cleanup
297,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Transportation/Railroad_Station_250k_Canvec/,,Lake Laberge Cleanup
297,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/e78a967498144ac5816b35b647c28c74/info/metadata/metadata.xml?format=default&amp;output=html,,Lake Laberge Cleanup
298,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=b7773d0fb6d2416bb42fe1fc8905aab5,,MMG Wetlands
298,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Elevation/Elevation_Points_50k_Canvec/,,MMG Wetlands
298,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/ba3f0ea4f26242dab072f714964bc332/info/metadata/metadata.xml?format=default&amp;output=html,,MMG Wetlands
299,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=187c6bebc364482f86e59d540f6e9d17,,GEG4100 India/Himalayan Glacial Lakes
299,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Water_Obstacles_Poly_250k_Canvec/,,GEG4100 India/Himalayan Glacial Lakes
299,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/50611873b8c04862b6127c79bc4b0cfa/info/metadata/metadata.xml?format=default&amp;output=html,,GEG4100 India/Himalayan Glacial Lakes
300,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=509c1a626dbe43ff9106ce4dfd1a5adb,,GEG4100 Greenland glacial retreat 2005
300,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Landform_Features_Line_50k_Canvec/,,GEG4100 Greenland glacial retreat 2005
300,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/c2d162fbe01c433a90ed0ac62580a9b2/info/metadata/metadata.xml?format=default&amp;output=html,,GEG4100 Greenland glacial retreat 2005
301,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=c4c6b41da30d4b738c721d2b8af85587,,GEG4100 Greenland glacial retreat 2005-2021
301,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Waterbody_Islands_50k_Canvec/,,GEG4100 Greenland glacial retreat 2005-2021
301,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/b510c9e90e1c41829bb5fd12d938cac2/info/metadata/metadata.xml?format=default&amp;output=html,,GEG4100 Greenland glacial retreat 2005-2021
302,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=9f9f025cd81b407fadde8275d685ef55,,GEG4100 Yukon Ice and Snow
302,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Water_Obstacles_Poly_50k_Canvec/,,GEG4100 Yukon Ice and Snow
302,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/36ac639e288f4e53a999784c47be0783/info/metadata/metadata.xml?format=default&amp;output=html,,GEG4100 Yukon Ice and Snow
303,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=f87b644d5b484c19af5e39ef4c14bc90,,Fish Lake Local Area Plan
303,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Water_Obstacles_Point_50k_Canvec/,,Fish Lake Local Area Plan
303,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/7a7637c8e5f842798eaccc5ffa2a62fe/info/metadata/metadata.xml?format=default&amp;output=html,,Fish Lake Local Area Plan
304,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=505ecf24da7d4f66bb027f88dce57615,,Bringing Research Home
304,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Reference/Geographic_Place_Names_Line_50k_Canvec/,,Bringing Research Home
304,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/aef297a2c89942b38b4425377011df42/info/metadata/metadata.xml?format=default&amp;output=html,,Bringing Research Home
305,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=49bd95d009e642369c2a51505f9c2871,,Quartz Claims within Peel LMU
305,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Elevation/Elevation_Points_250k_Canvec/,,Quartz Claims within Peel LMU
305,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/adae99a26654400393debf61b9d704c8/info/metadata/metadata.xml?format=default&amp;output=html,,Quartz Claims within Peel LMU
306,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=0af99104f30d4bb2b9a4b3bb1d250150,,Canada Earthquake EmilyWu
306,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Transportation/Cut_Lines_250k_Canvec/,,Canada Earthquake EmilyWu
306,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/cc048dfe97e34653b0613b0be8bb9f02/info/metadata/metadata.xml?format=default&amp;output=html,,Canada Earthquake EmilyWu
307,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=515bfdd4c6bd4c3597d98f9ac4ea0343,,Yukon Geology
307,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Water_Obstacles_Line_250k_Canvec/,,Yukon Geology
307,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/abb5e834af9e48b399667b71547727b3/info/metadata/metadata.xml?format=default&amp;output=html,,Yukon Geology
308,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=371eba96d6fc4b90876d49dc9b223b5b,,Types of Energy - Liam
308,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Landform_Features_Line_250k_Canvec/,,Types of Energy - Liam
308,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/99d953353cd04d17a780553d7a946be6/info/metadata/metadata.xml?format=default&amp;output=html,,Types of Energy - Liam
309,,API,html,,,energy - jaden 
309,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/3027d7c0db5543018f0feba5f86b2bf6/info/metadata/metadata.xml?format=default&amp;output=html,,energy - jaden 
310,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=2253804187264b3da1796e7735b84647,,Princess Climate
310,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Forestry/Forest_Resource_Roads_50k/,,Princess Climate
310,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/7db4b402b8464532b0d78b53a77ee2ae/info/metadata/metadata.xml?format=default&amp;output=html,,Princess Climate
311,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=ebf21127109740c79f35f5e4788b74aa,,Yukon Whole Rock Pb-Nd-Hf-Sr and Feldspar Pb Isotope Compilation
311,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Geological/Yukon_Whole_Rock_Pb_Nd_Hf_Sr_and_Feldspar_Pb_Isotope_Compilation,,Yukon Whole Rock Pb-Nd-Hf-Sr and Feldspar Pb Isotope Compilation
311,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/ebf21127109740c79f35f5e4788b74aa/info/metadata/metadata.xml?format=default&amp;output=html,,Yukon Whole Rock Pb-Nd-Hf-Sr and Feldspar Pb Isotope Compilation
312,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=522b18abaacd4df8ae1f214d3ed337ea,,Yukon Sulphide Pb and S Isotope Compilation
312,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Geological/Yukon_Sulphide_Pb_and_S_Isotope_Compilation,,Yukon Sulphide Pb and S Isotope Compilation
312,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/522b18abaacd4df8ae1f214d3ed337ea/info/metadata/metadata.xml?format=default&amp;output=html,,Yukon Sulphide Pb and S Isotope Compilation
313,,API,html,,,Highway Vegetation Control
313,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/c6906ffc11864c7298ccf2c67e041ef1/info/metadata/metadata.xml?format=default&amp;output=html,,Highway Vegetation Control
314,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=f2808688e27f42908815157b0f44a256,,geo unit 1
314,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Transportation/Railroad_Station_50k_Canvec/,,geo unit 1
314,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/f1df0f2f9bf04c4ea9a33705563df8d8/info/metadata/metadata.xml?format=default&amp;output=html,,geo unit 1
315,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=1a8a91c7e6cb4a64a8e2995cdd993ab1,,Water Licences
315,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Environmental_Monitoring/Water_Licences/,,Water Licences
315,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/1a8a91c7e6cb4a64a8e2995cdd993ab1/info/metadata/metadata.xml?format=default&amp;output=html,,Water Licences
316,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=962fe66dc3014c7ea8b4668a1d858686,,Water licence applications
316,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Environmental_Monitoring/Water_Licence_Applications/,,Water licence applications
316,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/962fe66dc3014c7ea8b4668a1d858686/info/metadata/metadata.xml?format=default&amp;output=html,,Water licence applications
317,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=60dca6ef4b5848faa27aeb216c40154c,,AK CA Transboundary Map
317,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Forestry/Forest_Health_Aerial_Overview_50k/,,AK CA Transboundary Map
317,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/55ec0eee8bf948f6ba4fc0c03e1c1679/info/metadata/metadata.xml?format=default&amp;output=html,,AK CA Transboundary Map
318,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=dfa7a2e1968f47479e7e427939093aa0,,HSS health centres
318,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Elevation/Hypsometry_1M/,,HSS health centres
318,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/c42f9d4b66844a46986a4b2b64501f89/info/metadata/metadata.xml?format=default&amp;output=html,,HSS health centres
319,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=eddc69448d7b423b935bbde02799984e,,Civic Address Point
319,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/People_and_Structures/Civic_Address_Point,,Civic Address Point
319,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/eddc69448d7b423b935bbde02799984e/info/metadata/metadata.xml?format=default&amp;output=html,,Civic Address Point
320,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=6ba342eddd38481d9d24e1b51d71bdb5,,Contact Us map - Map Viewer Classic
320,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Mining/Placer_Grouping_50k/,,Contact Us map - Map Viewer Classic
320,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/95b5e7772adb44ea8a4a9b97c32afd7c/info/metadata/metadata.xml?format=default&amp;output=html,,Contact Us map - Map Viewer Classic
321,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=de024bc9c1b74582a50f147362ffead1,,Nio Ne Pene Participatory Map
321,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Mining/Coal_Leases_50k/,,Nio Ne Pene Participatory Map
321,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/d802df3486584c9392dbd38e69065f07/info/metadata/metadata.xml?format=default&amp;output=html,,Nio Ne Pene Participatory Map
322,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=da9287f39a5a4f5a9d5372475da7bbc4,,Class 1 placer land use operations
322,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Mining/Valid_Mining_Class_1_Notifications/,,Class 1 placer land use operations
322,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/854f3555fff04efaa209837b76bae4f0/info/metadata/metadata.xml?format=default&amp;output=html,,Class 1 placer land use operations
323,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=51676018ee1e421ba0491d2aa6fd1563,,Class1 Backend and Stakeholder Map - DEVELOPMENT
323,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Forestry/Vegetation_Inventory_Field_Plots_Whitehorse_10k/,,Class1 Backend and Stakeholder Map - DEVELOPMENT
323,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/cfe9bd1615984cec86d1d6aa83076fea/info/metadata/metadata.xml?format=default&amp;output=html,,Class1 Backend and Stakeholder Map - DEVELOPMENT
324,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=5b26e5172fee4c25b6104ab089fb4048,,Yukon Bedrock geology map
324,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Administrative_Boundaries/ORV_Management_Areas_250k/,,Yukon Bedrock geology map
324,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/1fd14bebb70d4f68bb99b7d0a9bd8f10/info/metadata/metadata.xml?format=default&amp;output=html,,Yukon Bedrock geology map
325,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=9050d78b5d5647e3a415512a284de0c6,,Yukon Firewood collection areas
325,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Administrative_Boundaries/ORV_Trail_plans_50k/,,Yukon Firewood collection areas
325,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/11693eafd4fa4b40a9c61c0cfdb3fd98/info/metadata/metadata.xml?format=default&amp;output=html,,Yukon Firewood collection areas
326,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=a6b35eb8b9b84ff1b45d14078f6422f4,,Bedrock geology
326,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Geological/Bedrock_Geology/,,Bedrock geology
326,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/a6b35eb8b9b84ff1b45d14078f6422f4/info/metadata/metadata.xml?format=default&amp;output=html,,Bedrock geology
327,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=c00d2072d77c4984b66cef011eb60580,,NG911 Fire Response Boundary - Whitehorse
327,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Emergency_Management/NG911_Fire_Response_Boundary_Whitehorse/,,NG911 Fire Response Boundary - Whitehorse
327,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/c00d2072d77c4984b66cef011eb60580/info/metadata/metadata.xml?format=default&amp;output=html,,NG911 Fire Response Boundary - Whitehorse
328,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=510f4bd40416487a98cf169443a1c039,,NG911 Hydrology - Line - Whitehorse
328,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Emergency_Management/NG911_Hydrology_Whitehorse/,,NG911 Hydrology - Line - Whitehorse
328,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/510f4bd40416487a98cf169443a1c039/info/metadata/metadata.xml?format=default&amp;output=html,,NG911 Hydrology - Line - Whitehorse
329,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=b3a14717bd4c4029aa7844f391fbf2ad,,NG911 Hydrology - Polygon - Whitehorse
329,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Emergency_Management/NG911_Hydrology_Polygon_Whitehorse/,,NG911 Hydrology - Polygon - Whitehorse
329,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/b3a14717bd4c4029aa7844f391fbf2ad/info/metadata/metadata.xml?format=default&amp;output=html,,NG911 Hydrology - Polygon - Whitehorse
